death_date,region,Age,Gender
7/8/2014,Gaza Strip,20,M
7/8/2014,Gaza Strip,50,M
7/8/2014,Gaza Strip,28,M
7/8/2014,Gaza Strip,21,M
7/8/2014,Gaza Strip,54,M
7/8/2014,Gaza Strip,22,M
7/8/2014,Gaza Strip,14,M
7/8/2014,Gaza Strip,40,M
7/8/2014,Gaza Strip,21,F
7/8/2014,Gaza Strip,31,F
7/8/2014,Gaza Strip,37,M
7/8/2014,Gaza Strip,35,M
7/8/2014,Gaza Strip,67,F
7/8/2014,Gaza Strip,18,M
7/8/2014,Gaza Strip,11,M
7/8/2014,Gaza Strip,52,M
7/8/2014,Gaza Strip,9,M
7/8/2014,Gaza Strip,14,M
7/8/2014,Gaza Strip,17,M
7/8/2014,Gaza Strip,7,M
7/8/2014,Gaza Strip,11,M
7/19/2014,Gaza Strip,18,M
7/6/2014,Gaza Strip,29,M
7/6/2014,Gaza Strip,23,M
7/1/2014,West Bank,19,M
6/29/2014,Gaza Strip,26,M
6/27/2014,Gaza Strip,22,M
6/27/2014,Gaza Strip,28,M
6/22/2014,West Bank,27,M
6/25/2014,West Bank,23,M
6/20/2014,West Bank,15,M
6/16/2014,West Bank,20,M
6/11/2014,Gaza Strip,33,M
6/14/2014,Gaza Strip,10,M
6/2/2014,West Bank,30,M
5/15/2014,West Bank,16,M
5/15/2014,West Bank,17,M
3/22/2014,West Bank,21,M
3/22/2014,West Bank,21,M
3/22/2014,West Bank,19,M
3/19/2014,West Bank,14,M
3/11/2014,Gaza Strip,22,M
3/11/2014,Gaza Strip,23,M
3/11/2014,Gaza Strip,33,M
3/10/2014,West Bank,38,M
3/10/2014,West Bank,20,M
3/3/2014,Gaza Strip,21,M
3/3/2014,Gaza Strip,21,M
3/1/2014,Gaza Strip,58,F
2/27/2014,West Bank,26,M
2/13/2014,Gaza Strip,35,M
1/29/2014,West Bank,20,M
1/24/2014,Gaza Strip,19,M
1/22/2014,Gaza Strip,23,M
1/22/2014,Gaza Strip,21,M
1/3/2014,Gaza Strip,16,M
12/24/2013,Gaza Strip,2,F
12/20/2013,Gaza Strip,27,M
12/19/2013,West Bank,27,M
12/18/2013,West Bank,23,M
12/7/2013,West Bank,15,M
11/30/2013,Israel,23,M
11/26/2013,West Bank,22,M
11/26/2013,West Bank,30,M
11/26/2013,West Bank,21,M
11/7/2013,West Bank,23,M
11/7/2013,West Bank,28,M
11/1/2013,Gaza Strip,23,M
11/1/2013,Gaza Strip,34,M
11/1/2013,Gaza Strip,26,M
10/31/2013,West Bank,21,M
10/31/2013,Gaza Strip,21,M
10/22/2013,West Bank,27,M
10/17/2013,West Bank,27,M
9/30/2013,Gaza Strip,35,M
9/17/2013,West Bank,20,M
8/26/2013,West Bank,34,M
8/26/2013,West Bank,20,M
8/26/2013,West Bank,22,M
8/20/2013,West Bank,20,M
8/31/2013,West Bank,17,M
8/10/2013,Israel,33,M
7/2/2013,West Bank,18,M
4/30/2013,Gaza Strip,25,M
4/3/2013,West Bank,19,M
4/3/2013,West Bank,18,M
3/12/2013,West Bank,22,M
11/28/2013,West Bank,25,M
3/7/2013,West Bank,22,M
1/23/2013,West Bank,21,F
1/23/2013,West Bank,15,M
1/15/2013,West Bank,16,M
1/12/2013,West Bank,21,M
1/11/2013,Gaza Strip,19,M
12/12/2012,West Bank,17,M
12/3/2012,West Bank,38,M
11/30/2012,Gaza Strip,20,M
11/26/2012,Israel,24,M
11/23/2012,Gaza Strip,19,M
11/21/2012,Gaza Strip,25,M
11/21/2012,Gaza Strip,15,M
11/21/2012,Gaza Strip,13,M
11/21/2012,Gaza Strip,22,M
11/21/2012,Gaza Strip,24,M
11/21/2012,Gaza Strip,32,M
11/21/2012,Gaza Strip,24,M
11/21/2012,Gaza Strip,11,F
11/21/2012,Gaza Strip,48,M
11/21/2012,Gaza Strip,19,M
11/21/2012,Gaza Strip,23,M
11/21/2012,Gaza Strip,32,M
11/21/2012,Gaza Strip,35,M
11/21/2012,Gaza Strip,30,M
11/21/2012,Gaza Strip,26,M
11/21/2012,Gaza Strip,18,M
11/21/2012,Gaza Strip,18,M
11/21/2012,Gaza Strip,28,M
11/21/2012,Gaza Strip,2,M
11/21/2012,Gaza Strip,22,M
11/21/2012,Gaza Strip,79,M
11/21/2012,Gaza Strip,14,F
11/20/2012,Gaza Strip,7,M
11/20/2012,Gaza Strip,13,M
11/20/2012,Gaza Strip,57,M
11/20/2012,Gaza Strip,40,M
11/20/2012,Gaza Strip,21,M
11/20/2012,Gaza Strip,18,F
11/20/2012,Gaza Strip,29,M
11/20/2012,Gaza Strip,25,M
11/20/2012,Gaza Strip,30,M
11/20/2012,Gaza Strip,29,M
11/20/2012,Gaza Strip,22,M
11/20/2012,Gaza Strip,43,M
11/20/2012,Gaza Strip,26,M
11/20/2012,Gaza Strip,29,M
11/20/2012,Gaza Strip,29,M
11/20/2012,Gaza Strip,17,M
11/20/2012,Gaza Strip,21,M
11/20/2012,Gaza Strip,32,M
11/20/2012,Gaza Strip,22,M
11/20/2012,Gaza Strip,24,M
11/20/2012,Gaza Strip,19,M
11/20/2012,Gaza Strip,24,M
11/20/2012,Gaza Strip,28,M
11/20/2012,Gaza Strip,28,M
11/20/2012,Gaza Strip,30,M
11/20/2012,Gaza Strip,24,M
11/20/2012,Gaza Strip,20,M
11/20/2012,Gaza Strip,21,M
11/20/2012,Gaza Strip,28,M
11/20/2012,Gaza Strip,16,M
11/20/2012,Gaza Strip,16,M
11/19/2012,Gaza Strip,19,M
11/19/2012,Gaza Strip,17,M
11/19/2012,Gaza Strip,34,M
11/19/2012,Gaza Strip,21,M
11/19/2012,Gaza Strip,14,M
11/19/2012,Gaza Strip,48,M
11/19/2012,Gaza Strip,46,M
11/19/2012,Gaza Strip,2,M
11/19/2012,Gaza Strip,4,M
11/19/2012,Gaza Strip,36,M
11/19/2012,Gaza Strip,30,M
11/19/2012,Gaza Strip,27,M
11/28/2012,Gaza Strip,21,M
11/19/2012,Gaza Strip,27,M
11/19/2012,Gaza Strip,23,M
11/19/2012,Gaza Strip,41,M
11/19/2012,Gaza Strip,31,M
11/19/2012,Gaza Strip,51,M
11/19/2012,Gaza Strip,17,M
11/19/2012,Gaza Strip,53,M
11/19/2012,Gaza Strip,25,M
11/19/2012,Gaza Strip,24,M
11/19/2012,Gaza Strip,20,F
11/19/2012,Gaza Strip,20,F
11/19/2012,Gaza Strip,3,M
11/19/2012,Gaza Strip,36,M
11/19/2012,Gaza Strip,48,M
11/19/2012,Gaza Strip,25,M
11/19/2012,Gaza Strip,31,M
11/19/2012,West Bank,22,M
11/19/2012,Gaza Strip,24,M
11/19/2012,Gaza Strip,49,M
11/26/2012,Gaza Strip,40,F
11/18/2012,Gaza Strip,9,F
11/18/2012,Gaza Strip,26,M
12/8/2012,Gaza Strip,48,M
11/18/2012,Gaza Strip,65,F
11/18/2012,Gaza Strip,76,M
11/18/2012,Gaza Strip,10,M
11/18/2012,Gaza Strip,41,M
11/18/2012,Gaza Strip,3,M
11/18/2012,Gaza Strip,1,F
11/18/2012,Gaza Strip,37,M
11/18/2012,Gaza Strip,57,M
11/18/2012,Gaza Strip,42,M
11/18/2012,Gaza Strip,28,M
11/18/2012,Gaza Strip,36,M
11/18/2012,Gaza Strip,24,M
11/18/2012,Gaza Strip,31,M
11/19/2012,Gaza Strip,36,M
11/18/2012,Gaza Strip,6,M
11/22/2012,Gaza Strip,31,M
11/18/2012,Gaza Strip,1,M
11/18/2012,Gaza Strip,53,F
11/18/2012,Gaza Strip,75,F
11/18/2012,Gaza Strip,15,F
11/22/2012,Gaza Strip,29,M
11/18/2012,Gaza Strip,48,F
11/18/2012,Gaza Strip,1,M
11/18/2012,Gaza Strip,22,F
11/18/2012,Gaza Strip,18,M
11/18/2012,Gaza Strip,74,F
11/18/2012,Gaza Strip,5,M
11/18/2012,Gaza Strip,4,M
11/18/2012,Gaza Strip,7,F
11/18/2012,Gaza Strip,21,F
11/18/2012,Gaza Strip,61,M
11/19/2012,West Bank,30,M
11/17/2012,Gaza Strip,26,M
11/17/2012,Gaza Strip,23,M
11/17/2012,Gaza Strip,21,M
11/17/2012,Gaza Strip,27,M
11/17/2012,Gaza Strip,52,M
11/19/2012,Gaza Strip,19,M
11/17/2012,Gaza Strip,31,M
11/17/2012,Gaza Strip,24,M
11/17/2012,Gaza Strip,31,M
11/17/2012,Gaza Strip,23,M
11/17/2012,Gaza Strip,24,M
11/17/2012,Gaza Strip,23,M
11/17/2012,Gaza Strip,21,M
11/17/2012,Gaza Strip,30,M
11/29/2012,Gaza Strip,36,M
11/17/2012,Gaza Strip,28,F
11/17/2012,Gaza Strip,30,M
11/17/2012,Gaza Strip,26,M
11/16/2012,Gaza Strip,56,M
11/19/2012,Gaza Strip,21,M
11/16/2012,Gaza Strip,25,M
11/23/2012,Gaza Strip,29,M
11/16/2012,Gaza Strip,22,F
11/16/2012,Gaza Strip,27,M
11/16/2012,Gaza Strip,26,M
12/12/2012,Gaza Strip,24,M
11/16/2012,Gaza Strip,23,M
11/16/2012,Gaza Strip,23,M
11/16/2012,Gaza Strip,43,M
11/16/2012,Gaza Strip,33,M
11/16/2012,Gaza Strip,29,M
11/15/2012,Gaza Strip,26,M
11/15/2012,Gaza Strip,25,M
11/15/2012,Gaza Strip,29,M
11/15/2012,Gaza Strip,8,M
11/15/2012,Gaza Strip,15,M
11/15/2012,Gaza Strip,2,M
11/15/2012,Gaza Strip,29,M
11/16/2012,Gaza Strip,19,M
11/15/2012,Gaza Strip,52,M
11/15/2012,Gaza Strip,0,F
11/21/2012,Gaza Strip,14,M
11/14/2012,Gaza Strip,4,F
11/14/2012,Gaza Strip,28,M
11/14/2012,Gaza Strip,52,M
11/14/2012,Gaza Strip,18,M
11/14/2012,Gaza Strip,19,M
11/14/2012,Gaza Strip,61,M
11/11/2012,Gaza Strip,22,M
11/10/2012,Gaza Strip,19,M
11/10/2012,Gaza Strip,17,M
11/10/2012,Gaza Strip,18,M
11/10/2012,Gaza Strip,16,M
11/13/2012,Gaza Strip,20,M
11/10/2012,Gaza Strip,18,M
11/8/2012,Gaza Strip,12,M
11/4/2012,Gaza Strip,22,M
10/28/2012,Gaza Strip,27,M
10/24/2012,Gaza Strip,22,M
10/25/2012,Gaza Strip,24,M
10/23/2012,Gaza Strip,25,M
10/24/2012,Gaza Strip,28,M
10/23/2012,Gaza Strip,27,M
10/22/2012,Gaza Strip,24,M
10/22/2012,Gaza Strip,34,M
10/14/2012,Gaza Strip,22,M
10/13/2012,Gaza Strip,36,M
10/13/2012,Gaza Strip,43,M
10/8/2012,Gaza Strip,24,M
9/28/2012,Gaza Strip,22,M
9/19/2012,Gaza Strip,33,M
9/19/2012,Gaza Strip,36,M
9/6/2012,Gaza Strip,22,M
9/6/2012,Gaza Strip,22,M
9/6/2012,Gaza Strip,26,M
9/5/2012,Gaza Strip,25,M
9/5/2012,Gaza Strip,21,M
9/5/2012,Gaza Strip,27,M
8/3/2012,Gaza Strip,22,M
7/30/2012,West Bank,47,M
7/13/2012,Gaza Strip,27,M
7/12/2012,Gaza Strip,27,M
6/23/2012,Gaza Strip,23,M
6/23/2012,Gaza Strip,45,M
6/22/2012,Gaza Strip,20,M
6/22/2012,Gaza Strip,29,M
6/20/2012,Gaza Strip,21,M
6/20/2012,Gaza Strip,12,M
6/19/2012,Gaza Strip,16,M
6/19/2012,Gaza Strip,18,M
6/18/2012,Gaza Strip,22,M
6/18/2012,Gaza Strip,23,M
6/18/2012,Gaza Strip,25,M
6/18/2012,Gaza Strip,20,M
6/3/2012,Gaza Strip,17,M
6/1/2012,Gaza Strip,30,M
6/1/2012,Gaza Strip,18,M
4/3/2012,Gaza Strip,17,M
3/31/2012,Gaza Strip,19,M
3/30/2012,Gaza Strip,18,M
4/2/2012,West Bank,27,M
3/12/2012,Gaza Strip,35,F
3/12/2012,Gaza Strip,71,M
3/12/2012,Gaza Strip,24,M
3/12/2012,Gaza Strip,19,M
3/12/2012,Gaza Strip,32,M
3/12/2012,Gaza Strip,23,M
3/11/2012,Gaza Strip,12,M
3/11/2012,Gaza Strip,58,M
3/11/2012,Gaza Strip,22,M
3/10/2012,Gaza Strip,20,M
3/10/2012,Gaza Strip,52,M
3/10/2012,Gaza Strip,22,M
3/10/2012,Gaza Strip,24,M
3/10/2012,Gaza Strip,21,M
3/10/2012,Gaza Strip,23,M
3/10/2012,Gaza Strip,27,M
3/10/2012,Gaza Strip,22,M
3/10/2012,Gaza Strip,25,M
3/9/2012,Gaza Strip,49,M
3/9/2012,Gaza Strip,44,M
3/9/2012,Gaza Strip,32,M
3/9/2012,Gaza Strip,23,M
3/9/2012,Gaza Strip,24,M
3/9/2012,Gaza Strip,28,M
3/8/2012,West Bank,16,M
2/24/2012,West Bank,25,M
2/11/2012,Gaza Strip,71,M
1/18/2012,Gaza Strip,23,M
1/18/2012,Gaza Strip,18,M
12/30/2011,Gaza Strip,22,M
12/27/2011,Gaza Strip,22,M
12/9/2011,Gaza Strip,36,M
12/9/2011,Gaza Strip,9,M
12/10/2011,West Bank,28,M
12/8/2011,Gaza Strip,43,M
12/8/2011,Gaza Strip,19,M
12/7/2011,Gaza Strip,23,M
11/14/2011,Gaza Strip,22,M
11/5/2011,Gaza Strip,27,M
11/3/2011,Gaza Strip,23,M
11/3/2011,Gaza Strip,23,M
10/31/2011,Gaza Strip,21,M
10/31/2011,Gaza Strip,25,M
10/30/2011,Gaza Strip,25,M
10/29/2011,Gaza Strip,36,M
10/29/2011,Gaza Strip,23,M
10/29/2011,Gaza Strip,26,M
10/29/2011,Gaza Strip,33,M
10/29/2011,Gaza Strip,24,M
10/29/2011,Gaza Strip,26,M
10/29/2011,Gaza Strip,24,M
10/29/2011,Gaza Strip,21,M
10/29/2011,Gaza Strip,23,M
9/23/2011,West Bank,37,M
9/6/2011,Gaza Strip,21,M
8/25/2011,Gaza Strip,27,M
8/25/2011,Gaza Strip,23,M
8/25/2011,Gaza Strip,22,M
8/25/2011,Gaza Strip,18,M
8/24/2011,Gaza Strip,36,M
8/24/2011,Gaza Strip,20,M
8/24/2011,Gaza Strip,62,M
8/24/2011,Gaza Strip,22,M
8/24/2011,Gaza Strip,21,M
8/24/2011,Gaza Strip,20,M
8/24/2011,Gaza Strip,19,M
8/29/2011,Gaza Strip,13,M
8/19/2011,Gaza Strip,28,M
8/19/2011,Gaza Strip,32,M
8/19/2011,Gaza Strip,1,M
8/19/2011,Gaza Strip,22,M
8/19/2011,Gaza Strip,23,M
8/19/2011,Gaza Strip,25,M
8/19/2011,Gaza Strip,21,M
9/19/2011,Gaza Strip,14,M
8/18/2011,Gaza Strip,32,M
8/18/2011,Gaza Strip,1,M
8/18/2011,Gaza Strip,46,M
8/18/2011,Gaza Strip,43,M
8/18/2011,Gaza Strip,40,M
8/18/2011,Gaza Strip,26,M
8/16/2011,Gaza Strip,30,M
8/19/2011,Gaza Strip,30,M
8/1/2011,West Bank,22,M
8/1/2011,West Bank,25,M
7/14/2011,Gaza Strip,21,M
7/13/2011,West Bank,21,M
7/5/2011,Gaza Strip,31,M
7/5/2011,Gaza Strip,28,M
5/21/2011,Gaza Strip,18,M
5/15/2011,Gaza Strip,17,M
4/9/2011,Gaza Strip,22,M
4/9/2011,Gaza Strip,29,M
5/4/2011,Gaza Strip,28,M
4/9/2011,Gaza Strip,27,M
4/9/2011,Gaza Strip,28,M
4/8/2011,Gaza Strip,9,M
4/8/2011,Gaza Strip,22,M
4/8/2011,Gaza Strip,40,F
4/8/2011,Gaza Strip,18,F
4/8/2011,Gaza Strip,25,M
4/8/2011,Gaza Strip,30,M
4/8/2011,Gaza Strip,19,M
4/8/2011,Gaza Strip,22,M
4/8/2011,Gaza Strip,56,M
4/7/2011,Gaza Strip,57,M
4/14/2011,Gaza Strip,19,M
4/7/2011,Gaza Strip,38,M
4/7/2011,Gaza Strip,24,M
4/7/2011,Gaza Strip,17,M
4/7/2011,Gaza Strip,20,M
4/5/2011,Gaza Strip,21,M
4/2/2011,Gaza Strip,34,M
4/2/2011,Gaza Strip,43,M
4/2/2011,Gaza Strip,36,M
3/30/2011,Gaza Strip,24,M
3/27/2011,Gaza Strip,19,M
3/27/2011,Gaza Strip,32,M
3/22/2011,Gaza Strip,28,M
3/22/2011,Gaza Strip,27,M
3/22/2011,Gaza Strip,21,M
3/22/2011,Gaza Strip,31,M
3/22/2011,Gaza Strip,57,M
3/22/2011,Gaza Strip,14,M
3/22/2011,Gaza Strip,9,M
3/22/2011,Gaza Strip,18,M
3/19/2011,Gaza Strip,15,M
3/19/2011,Gaza Strip,16,M
3/16/2011,Gaza Strip,23,M
3/16/2011,Gaza Strip,28,M
2/28/2011,Gaza Strip,20,M
2/23/2011,Gaza Strip,28,M
2/17/2011,Gaza Strip,41,M
2/17/2011,Gaza Strip,33,M
2/17/2011,Gaza Strip,21,M
1/20/2011,West Bank,23,M
7/1/2011,West Bank,28,M
1/18/2011,Gaza Strip,18,M
1/11/2011,Gaza Strip,23,M
1/10/2011,Gaza Strip,65,M
1/8/2011,West Bank,25,M
1/7/2011,West Bank,66,M
1/2/2011,West Bank,23,M
12/28/2010,Gaza Strip,19,M
12/26/2010,Gaza Strip,21,M
12/26/2010,Gaza Strip,20,M
12/23/2010,Gaza Strip,18,M
12/18/2010,Gaza Strip,22,M
12/18/2010,Gaza Strip,22,M
12/18/2010,Gaza Strip,23,M
12/18/2010,Gaza Strip,20,M
12/18/2010,Gaza Strip,17,M
12/11/2010,Gaza Strip,22,M
12/11/2010,Gaza Strip,19,M
12/2/2010,Gaza Strip,21,M
12/2/2010,Gaza Strip,19,M
11/17/2010,Gaza Strip,34,M
11/17/2010,Gaza Strip,19,M
11/3/2010,Gaza Strip,25,M
10/27/2010,Gaza Strip,20,M
10/17/2010,Gaza Strip,20,M
10/17/2010,Gaza Strip,21,M
10/8/2010,West Bank,24,M
10/8/2010,West Bank,34,M
10/3/2010,West Bank,35,M
9/27/2010,Gaza Strip,18,M
9/27/2010,Gaza Strip,24,M
9/27/2010,Gaza Strip,26,M
9/24/2010,Gaza Strip,19,M
9/17/2010,West Bank,38,M
9/15/2010,Gaza Strip,23,M
9/25/2010,Gaza Strip,22,M
9/21/2010,Gaza Strip,91,M
9/12/2010,Gaza Strip,16,M
9/12/2010,Gaza Strip,16,M
9/4/2010,Gaza Strip,34,M
9/4/2010,Gaza Strip,20,M
8/16/2010,Gaza Strip,22,M
8/4/2010,Gaza Strip,21,M
7/31/2010,Gaza Strip,36,M
7/22/2010,West Bank,26,M
7/21/2010,Gaza Strip,18,M
7/21/2010,Gaza Strip,21,M
7/13/2010,Gaza Strip,33,F
6/28/2010,Gaza Strip,29,M
6/25/2010,Gaza Strip,22,M
6/25/2010,Gaza Strip,28,M
6/11/2010,West Bank,40,M
6/7/2010,Gaza Strip,18,M
6/7/2010,Gaza Strip,33,M
6/7/2010,Gaza Strip,22,M
6/7/2010,Gaza Strip,20,M
6/7/2010,Gaza Strip,26,M
6/7/2010,Gaza Strip,23,M
6/1/2010,Gaza Strip,18,M
6/1/2010,Gaza Strip,17,M
6/1/2010,Gaza Strip,20,M
6/1/2010,Gaza Strip,25,M
6/1/2010,Gaza Strip,22,M
5/14/2010,Gaza Strip,75,M
4/28/2010,Gaza Strip,19,M
4/26/2010,West Bank,24,M
4/16/2010,Gaza Strip,23,M
4/17/2010,Gaza Strip,28,M
4/13/2010,Gaza Strip,20,M
3/26/2010,Gaza Strip,17,M
3/26/2010,Gaza Strip,20,M
3/26/2010,Gaza Strip,21,M
3/21/2010,West Bank,18,M
3/21/2010,West Bank,18,M
3/20/2010,West Bank,15,M
3/21/2010,West Bank,17,M
3/1/2010,Gaza Strip,17,M
2/12/2010,West Bank,41,M
2/11/2010,Gaza Strip,27,M
1/10/2010,Gaza Strip,21,M
1/10/2010,Gaza Strip,26,M
1/10/2010,Gaza Strip,18,M
1/8/2010,Gaza Strip,27,M
1/8/2010,Gaza Strip,15,M
1/8/2010,Gaza Strip,21,M
1/5/2010,Gaza Strip,22,M
1/6/2010,Gaza Strip,21,M
12/26/2009,West Bank,37,M
12/26/2009,West Bank,40,M
12/26/2009,West Bank,36,M
12/26/2009,Gaza Strip,20,M
12/26/2009,Gaza Strip,18,M
12/26/2009,Gaza Strip,20,M
11/13/2009,Gaza Strip,15,M
9/30/2009,Gaza Strip,35,M
9/30/2009,Gaza Strip,43,M
9/25/2009,Gaza Strip,19,M
9/25/2009,Gaza Strip,24,M
9/25/2009,Gaza Strip,21,M
9/22/2009,West Bank,22,M
9/20/2009,Gaza Strip,20,M
9/20/2009,Gaza Strip,21,M
9/5/2009,Gaza Strip,12,M
8/31/2009,West Bank,15,M
9/13/2009,West Bank,26,M
8/28/2009,Gaza Strip,32,M
8/25/2009,Gaza Strip,25,M
8/28/2009,Gaza Strip,19,M
8/24/2009,Gaza Strip,16,M
7/20/2009,Gaza Strip,22,M
7/2/2009,Gaza Strip,16,F
6/8/2009,Gaza Strip,23,M
6/8/2009,Gaza Strip,23,M
6/8/2009,Gaza Strip,20,M
6/5/2009,West Bank,36,M
5/28/2009,West Bank,47,M
5/22/2009,Gaza Strip,20,M
5/22/2009,Gaza Strip,18,M
5/6/2009,West Bank,18,M
5/2/2009,Gaza Strip,20,M
5/2/2009,Gaza Strip,20,M
4/17/2009,West Bank,31,M
4/17/2009,West Bank,16,M
4/7/2009,West Bank,21,M
4/4/2009,Gaza Strip,22,M
4/4/2009,Gaza Strip,20,M
3/31/2009,Gaza Strip,19,M
3/31/2009,Gaza Strip,20,M
3/11/2009,West Bank,15,M
3/7/2009,Gaza Strip,27,M
3/5/2009,Gaza Strip,27,M
3/5/2009,Gaza Strip,24,M
3/5/2009,Gaza Strip,20,M
10/12/2009,West Bank,17,M
3/4/2009,Gaza Strip,23,M
2/14/2009,Gaza Strip,13,M
2/13/2009,West Bank,14,M
2/16/2009,Gaza Strip,28,M
2/8/2009,Gaza Strip,21,M
2/9/2009,Gaza Strip,22,M
2/5/2009,West Bank,22,M
2/5/2009,Gaza Strip,23,M
2/2/2009,West Bank,27,M
2/2/2009,Gaza Strip,25,M
2/8/2009,Gaza Strip,25,M
1/19/2009,Gaza Strip,50,M
2/4/2009,Gaza Strip,22,M
1/28/2009,Gaza Strip,3,F
1/25/2009,Gaza Strip,22,M
10/12/2009,Gaza Strip,45,M
1/20/2009,Gaza Strip,20,M
1/31/2009,Gaza Strip,22,M
6/11/2011,Gaza Strip,49,M
2/27/2009,Gaza Strip,29,M
6/14/2009,Gaza Strip,25,M
1/21/2009,Gaza Strip,55,M
2/1/2009,Gaza Strip,44,M
1/20/2009,Gaza Strip,17,M
1/23/2009,Gaza Strip,16,M
1/26/2009,Gaza Strip,11,M
9/16/2011,Gaza Strip,43,M
3/3/2009,Gaza Strip,5,F
1/29/2009,Gaza Strip,36,M
6/5/2009,Gaza Strip,10,M
2/13/2009,Gaza Strip,28,F
1/22/2009,Gaza Strip,59,M
3/29/2009,Gaza Strip,21,F
1/26/2009,Gaza Strip,41,M
6/11/2013,West Bank,28,M
1/24/2012,Gaza Strip,53,M
6/12/2012,Gaza Strip,27,M
8/16/2011,,17,M
